pos_element	neg_element	POS	pos_key	neg_key	pos_definition	neg_definition	reversed	affixal/non-affixal	negative affix	positive affix	direct/indirect	subtype
sympatric	allopatric	a	sympatric%3:00:00::	allopatric%3:00:00::	(of biological species or speciation) occurring in the same or overlapping geographical areas	(of biological species or speciation) occurring in areas isolated geographically from one another	no	non-affixal		NA	NA	NA
direct	alternating	a	direct%3:00:01::	alternating%3:00:00::	(of a current) flowing in one direction only	(of a current) reversing direction	no	non-affixal		NA	NA	NA
left-handed	ambidextrous	a	left-handed%3:00:00::	ambidextrous%3:00:00::	using or intended for the left hand	equally skillful with each hand	no	non-affixal		NA	NA	NA
introversive	ambiversive	a	introversive%3:00:00::	ambiversive%3:00:00::	"directed inward; marked by interest in yourself or concerned with inner feelings"	intermediate between introversive and extroversive	no	non-affixal		NA	NA	NA
metabolic	ametabolic	a	metabolic%3:00:00::	ametabolic%3:00:00::	undergoing metamorphosis	undergoing slight or no metamorphosis	no	non-affixal		NA	NA	NA
terrestrial	amphibious	a	terrestrial%3:00:00::	amphibious%3:00:00::	operating or living or growing on land	operating or living on land and in water	no	non-affixal		NA	NA	NA
anatropous	amphitropous	a	anatropous%3:00:00::	amphitropous%3:00:00::	"(of a plant ovule) completely inverted; turned back 180 degrees on its stalk"	"(of a plant ovule) partly inverted; turned back 90 degrees on its stalk"	no	non-affixal		NA	NA	NA
alkaline	amphoteric	a	alkaline%3:00:00::	amphoteric%3:00:00::	"relating to or containing an alkali; having a pH greater than 7"	having characteristics of both an acid and a base and capable of reacting as either	no	non-affixal		NA	NA	NA
aerobic	anaerobic	a	aerobic%3:00:02::	anaerobic%3:00:02::	"based on or using the principles of aerobics; enhancing respiratory and circulatory efficiency"	not aerobic	no	non-affixal		NA	NA	NA
alphabetic	analphabetic	a	alphabetic%3:01:00::	analphabetic%3:01:00::	relating to or expressed by a writing system that uses an alphabet	relating to or expressed by a writing system that is not alphabetic	no	non-affixal		NA	NA	NA
aphrodisiac	anaphrodisiac	a	aphrodisiac%3:00:00::	anaphrodisiac%3:00:00::	exciting sexual desire	tending to diminish sexual desire	no	non-affixal		NA	NA	NA
female	androgynous	a	female%3:00:00::	androgynous%3:00:00::	being the sex (of plant or animal) that produces fertilizable gametes (ova) from which offspring develop	having both male and female characteristics	no	non-affixal		NA	NA	NA
conciliatory	antagonistic	a	conciliatory%3:00:00::	antagonistic%3:00:01::	intended to placate	arousing animosity or hostility	no	non-affixal		NA	NA	NA
retrograde	anterograde	a	retrograde%3:00:00::	anterograde%3:00:00::	"of amnesia; affecting time immediately preceding trauma"	"of amnesia; affecting time immediately following trauma"	no	non-affixal		NA	NA	NA
pro	anti	a	pro%3:00:00::	anti%3:00:00::	in favor of (an action or proposal etc.)	not in favor of (an action or proposal etc.)	no	non-affixal		NA	NA	NA
theoretical	applied	a	theoretical%3:00:01::	applied%3:00:00::	concerned with theories rather than their practical applications	concerned with concrete problems or data rather than with fundamental principles	no	non-affixal		NA	NA	NA
elective	appointive	a	elective%3:00:00::	appointive%3:00:00::	subject to popular election	subject to appointment	no	non-affixal		NA	NA	NA
awake	asleep	a	awake%3:00:00::	asleep%3:00:00::	"not in a state of sleep; completely conscious"	in a state of sleep	no	non-affixal		NA	NA	NA
heterologous	autologous	a	heterologous%3:00:01::	autologous%3:00:00::	derived from organisms of a different but related species	derived from organisms of the selfsame individual	no	non-affixal		NA	NA	NA
summery	autumnal	a	summery%3:00:00::	autumnal%3:00:00::	belonging to or characteristic of or occurring in summer	of or characteristic of or occurring in autumn	no	non-affixal		NA	NA	NA
home	away	a	home%3:00:00::	away%3:00:00::	used of your own ground	used of an opponent's ground	no	non-affixal		NA	NA	NA
graceful	awkward	a	graceful%3:00:00::	awkward%3:00:00::	characterized by beauty of movement, style, form, or execution	lacking grace or skill in manner or movement or performance	no	non-affixal		NA	NA	NA
forehand	backhand	a	forehand%3:00:00::	backhand%3:00:00::	(of racket strokes) made with palm facing direction of stroke	(of racket strokes) made across the body with back of hand facing direction of stroke	no	non-affixal		NA	NA	NA
acropetal	basipetal	a	acropetal%3:00:00::	basipetal%3:00:00::	"of leaves or flowers; developing or opening in succession from base to apex"	"of leaves or flowers; developing or opening in succession from apex to base"	no	non-affixal		NA	NA	NA
acroscopic	basiscopic	a	acroscopic%3:00:00::	basiscopic%3:00:00::	facing or on the side toward the apex	facing or on the side toward the base	no	non-affixal		NA	NA	NA
imperative	beseeching	a	imperative%3:00:00::	beseeching%3:00:00::	requiring attention or action	begging	no	non-affixal		NA	NA	NA
unipolar	bipolar	a	unipolar%3:00:00::	bipolar%3:00:00::	having a single pole	having two poles	no	non-affixal		NA	NA	NA
homosexual	bisexual	a	homosexual%3:00:00::	bisexual%3:00:00::	sexually attracted to members of your own sex	sexually attracted to both sexes	no	non-affixal		NA	NA	NA
heterosexual	bisexual	a	heterosexual%3:00:00::	bisexual%3:00:00::	sexually attracted to members of the opposite sex	sexually attracted to both sexes	no	non-affixal		NA	NA	NA
univalent	bivalent	a	univalent%3:00:02::	bivalent%3:00:02::	used of a chromosome that is not paired or united with its homologous chromosome during synapsis	used of homologous chromosomes associated in pairs in synapsis	no	non-affixal		NA	NA	NA
color	black-and-white	a	color%3:00:00::	black-and-white%3:00:00::	having or capable of producing colors	not having or not capable of producing colors	no	non-affixal		NA	NA	NA
sighted	blind	a	sighted%3:00:00::	blind%3:00:00::	able to see	unable to see	no	non-affixal		NA	NA	NA
white-collar	blue-collar	a	white-collar%3:00:00::	blue-collar%3:00:00::	of or designating salaried professional or clerical work or workers	of or designating manual industrial work or workers	no	non-affixal		NA	NA	NA
breast-fed	bottle-fed	a	breast-fed%3:00:00::	bottle-fed%3:00:00::	(of an infant) fed milk from the mother's breast	(of an infant) given milk from a bottle	no	non-affixal		NA	NA	NA
free	bound	a	free%3:00:02::	bound%3:00:03::	unconstrained or not chemically bound in a molecule or not fixed and capable of relatively unrestricted motion	held with another element, substance or material in chemical or physical union	no	non-affixal		NA	NA	NA
persistent	caducous	a	persistent%3:00:00::	caducous%3:00:00::	"retained; not shed"	shed at an early stage of development	no	non-affixal		NA	NA	NA
acatalectic	catalectic	a	acatalectic%3:00:00::	catalectic%3:00:00::	"(verse) metrically complete; especially having the full number of syllables in the final metrical foot"	"(verse) metrically incomplete; especially lacking one or more syllables in the final metrical foot"	no	non-affixal		NA	NA	NA
leptorrhine	catarrhine	a	leptorrhine%3:00:00::	catarrhine%3:00:00::	having a long narrow nose	of or related to Old World monkeys that have nostrils together and opening downward	no	non-affixal		NA	NA	NA
anodic	cathodic	a	anodic%3:01:00::	cathodic%3:01:00::	of or at or relating to an anode	of or at or pertaining to a cathode	no	non-affixal		NA	NA	NA
right	center	a	right%3:00:03::	center%3:00:00::	of or belonging to the political or intellectual right	of or belonging to neither the right nor the left politically or intellectually	no	non-affixal		NA	NA	NA
centrifugal	centripetal	a	centrifugal%3:00:00::	centripetal%3:00:00::	tending to move away from a center	tending to move toward a center	no	non-affixal		NA	NA	NA
acute	chronic	a	acute%3:00:00::	chronic%3:00:00::	having or experiencing a rapid onset and short but severe course	being long-lasting and recurrent or characterized by long suffering	no	non-affixal		NA	NA	NA
open	closed	a	open%3:00:04::	closed%3:00:02::	(set theory) of an interval that contains neither of its endpoints	(set theory) of an interval that contains both its endpoints	no	non-affixal		NA	NA	NA
clear	cloudy	a	clear%3:00:03::	cloudy%3:00:00::	free from clouds or mist or haze	full of or covered with clouds	no	non-affixal		NA	NA	NA
hot	cold	a	hot%3:00:02::	cold%3:00:02::	"extended meanings; especially of psychological heat; marked by intensity or vehemence especially of passion or enthusiasm"	"extended meanings; especially of psychological coldness; without human warmth or emotion"	no	non-affixal		NA	NA	NA
warmhearted	coldhearted	a	warmhearted%3:00:00::	coldhearted%3:00:00::	marked by warmth of feeling like kindness and sympathy and generosity	lacking in sympathy or feeling	no	non-affixal		NA	NA	NA
simple	complex	a	simple%3:00:02::	complex%3:00:00::	"having few parts; not complex or complicated or involved"	"complicated in structure; consisting of interconnected parts"	no	non-affixal		NA	NA	NA
defiant	compliant	a	defiant%3:00:00::	compliant%3:00:00::	boldly resisting authority or an opposing force	disposed or willing to comply	no	non-affixal		NA	NA	NA
invasive	confined	a	invasive%3:00:00::	confined%3:00:01::	marked by a tendency to spread especially into healthy tissue	not invading healthy tissue	no	non-affixal		NA	NA	NA
adnate	connate	a	adnate%3:00:00::	connate%3:00:00::	"of unlike parts or organs; growing closely attached"	"of similar parts or organs; closely joined or united"	no	non-affixal		NA	NA	NA
denotative	connotative	a	denotative%3:00:00::	connotative%3:00:00::	having the power of explicitly denoting or designating or naming	having the power of implying or suggesting something in addition to what is explicit	no	non-affixal		NA	NA	NA
flat	contrasty	a	flat%3:00:03::	contrasty%3:00:00::	lacking contrast or shading between tones	having sharp differences between black and white	no	non-affixal		NA	NA	NA
concave	convex	a	concave%3:00:00::	convex%3:00:00::	curving inward	curving or bulging outward	no	non-affixal		NA	NA	NA
genuine	counterfeit	a	genuine%3:00:00::	counterfeit%3:00:00::	not fake or counterfeit	"not genuine; imitating something superior"	no	non-affixal		NA	NA	NA
curtained	curtainless	a	curtained%3:00:00::	curtainless%3:00:00::	furnished or concealed with curtains or draperies	not provided with curtains	no	non-affixal		NA	NA	NA
straight	curved	a	straight%3:00:05::	curved%3:00:00::	free from curves or angles	having or marked by a curve or smoothly rounded bend	no	non-affixal		NA	NA	NA
safe	dangerous	a	safe%3:00:01::	dangerous%3:00:00::	free from danger or the risk of harm	"involving or causing danger or risk; liable to hurt or harm"	no	non-affixal		NA	NA	NA
de_facto	de_jure	a	de_facto%3:00:00::	de_jure%3:00:00::	existing in fact whether with lawful authority or not	"by right; according to law"	no	non-affixal		NA	NA	NA
alive	dead	a	alive%3:00:01::	dead%3:00:01::	possessing life	no longer having or seeming to have or expecting to have life	no	non-affixal		NA	NA	NA
live	dead	a	live%3:00:01::	dead%3:00:02::	exerting force or containing energy	"not showing characteristics of life especially the capacity to sustain life; no longer exerting force or having energy or heat"	no	non-affixal		NA	NA	NA
evergreen	deciduous	a	evergreen%3:00:00::	deciduous%3:00:00::	(of plants and shrubs) bearing foliage throughout the year	(of plants and shrubs) shedding foliage at the end of the growing season	no	non-affixal		NA	NA	NA
offensive	defensive	a	offensive%3:00:03::	defensive%3:00:00::	for the purpose of attack rather than defense	intended or appropriate for defending against or deterring aggression or attack	no	non-affixal		NA	NA	NA
anadromous	diadromous	a	anadromous%3:00:00::	diadromous%3:00:00::	migrating from the sea to fresh water to spawn	(used of fish) migratory between fresh and salt waters	no	non-affixal		NA	NA	NA
chromatic	diatonic	a	chromatic%3:00:01::	diatonic%3:00:00::	based on a scale consisting of 12 semitones	based on the standard major or minor scales consisting of 5 tones and 2 semitones without modulation by accidentals	no	non-affixal		NA	NA	NA
same	different	a	same%3:00:00::	different%3:00:00::	closely similar or comparable in kind or quality or quantity or degree	unlike in nature or quality or form or degree	no	non-affixal		NA	NA	NA
analogue	digital	a	analogue%3:00:00::	digital%3:00:00::	of a circuit or device having an output that is proportional to the input	of a circuit or device that represents magnitudes in digits	no	non-affixal		NA	NA	NA
haploid	diploid	a	haploid%3:00:00::	diploid%3:00:00::	of a cell or organism having a single set of chromosomes	of a cell or organism having two sets of chromosomes or twice the haploid number	no	non-affixal		NA	NA	NA
stubborn	docile	a	stubborn%3:00:00::	docile%3:00:00::	tenaciously unwilling or marked by tenacious unwillingness to yield	willing to be taught or led or supervised or directed	no	non-affixal		NA	NA	NA
brachycephalic	dolichocephalic	a	brachycephalic%3:00:00::	dolichocephalic%3:00:00::	having a short broad head with a cephalic index of over 80	having a relatively long head with a cephalic index of under 75	no	non-affixal		NA	NA	NA
single-barreled	double-barreled	a	single-barreled%3:00:00::	double-barreled%3:00:00::	having one barrel	having two barrels mounted side by side	no	non-affixal		NA	NA	NA
lyric	dramatic	a	lyric%3:00:00::	dramatic%3:00:02::	used of a singer or singing voice that is light in volume and modest in range	used of a singer or singing voice that is marked by power and expressiveness and a histrionic or theatrical style	no	non-affixal		NA	NA	NA
lively	dull	a	lively%3:00:00::	dull%3:00:03::	full of life and energy	lacking in liveliness or animation	no	non-affixal		NA	NA	NA
heavenly	earthly	a	heavenly%3:00:00::	earthly%3:00:00::	of or belonging to heaven or god	of or belonging to or characteristic of this earth as distinguished from heaven	no	non-affixal		NA	NA	NA
western	eastern	a	western%3:00:02::	eastern%3:00:02::	of or characteristic of regions of the United States west of the Mississippi River	of or characteristic of eastern regions of the United States	no	non-affixal		NA	NA	NA
difficult	easy	a	difficult%3:00:00::	easy%3:00:01::	"not easy; requiring great physical or mental effort to accomplish or comprehend or endure"	"posing no difficulty; requiring little effort"	no	non-affixal		NA	NA	NA
concentric	eccentric	a	concentric%3:00:00::	eccentric%3:00:00::	having a common center	"not having a common center; not concentric"	no	non-affixal		NA	NA	NA
apocrine	eccrine	a	apocrine%3:00:00::	eccrine%3:00:00::	(of exocrine glands) producing a secretion in which part of the secreting cell is released with the secretion	"(of exocrine glands) producing a clear aqueous secretion without releasing part of the secreting cell; important in regulating body temperature"	no	non-affixal		NA	NA	NA
afferent	efferent	a	afferent%3:00:00::	efferent%3:00:00::	"of nerves and nerve impulses; conveying sensory information from the sense organs to the CNS"	"of nerves and nerve impulses; conveying information away from the CNS"	no	non-affixal		NA	NA	NA
altruistic	egoistic	a	altruistic%3:00:00::	egoistic%3:00:00::	showing unselfish concern for the welfare of others	limited to or caring only about yourself and your own needs	no	non-affixal		NA	NA	NA
